delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_minutes,expected_time_minutes,delayed,delivery_status,delivery_rating,delivery_cost,Traffic_Level,Peak_Hour,Rider_Workload,ETA_Minutes,Delay_Risk,Delivery_Intelligence_Score
17340,ecom express,furniture,Bike,Priority,south,hot,2.29,5.88,15,12,no,delivered,3,38.32,Low,No,5,12,Low,89
17341,delhivery,cosmetics,EV Scooter,Scheduled,east,clear,2.63,6.69,22,16,no,delivered,5,41.04,Low,Yes,2,16,Medium,86
17342,delhivery,groceries,Scooter,Priority,south,stormy,4.46,4.78,22,23,no,delivered,3,55.68,Medium,Yes,1,23,Low,100
17343,delhivery,clothing,Scooter,Priority,south,clear,0.58,5.96,23,20,no,delivered,3,32.64,High,Yes,3,20,Low,86
17344,dhl,fragile items,Bike,Instant,west,rainy,6.65,2.35,22,24,no,delivered,5,73.2,Medium,No,5,24,Low,99
17345,shadowfax,automobile parts,Scooter,Scheduled,west,rainy,4.08,0.53,26,26,no,delivered,5,60.64,High,Yes,1,26,Low,94
17346,ecom express,clothing,Scooter,Instant,north,foggy,4.81,4.65,28,20,no,delivered,5,58.48,Low,Yes,1,20,Medium,83
17347,fedex,cosmetics,EV Scooter,Scheduled,north,stormy,1.73,2.51,17,11,yes,delayed,2,33.84,Low,No,5,11,Medium,83
17348,blue dart,fragile items,EV Scooter,Priority,central,cold,2.1,5.19,19,16,no,delivered,4,36.8,Medium,No,5,16,Low,89
17349,dhl,furniture,EV Scooter,Instant,central,stormy,1.78,3.6,22,22,no,delivered,5,42.24,High,Yes,5,22,Low,90
17350,blue dart,electronics,Bike,Scheduled,central,hot,8.88,3.41,38,30,no,delivered,5,91.04,Medium,Yes,3,30,Medium,81
17351,fedex,cosmetics,EV Scooter,Scheduled,south,cold,1.62,5.74,15,11,no,delivered,4,32.96,Low,No,4,11,Medium,88
17352,xpressbees,automobile parts,Bike,Priority,east,foggy,3.31,4.05,27,25,no,delivered,5,54.48,High,Yes,1,25,Low,90
17353,delhivery,documents,Scooter,Priority,north,clear,1.9,5.44,22,15,no,delivered,3,35.2,Medium,No,3,15,Medium,83
17354,xpressbees,clothing,Bike,Priority,north,rainy,2.56,2.8,28,20,yes,delayed,2,40.48,Medium,Yes,3,20,Medium,81
17355,ekart,documents,Scooter,Instant,east,cold,4.4,5.55,30,20,no,delivered,4,55.2,Medium,No,4,20,High,76
17356,xpressbees,fragile items,EV Scooter,Instant,north,hot,1.81,0.96,22,18,no,delivered,5,34.48,Medium,Yes,5,18,Medium,87
17357,amazon logistics,pharmacy,Bike,Instant,north,cold,8.37,7.63,28,26,no,delivered,3,86.96,Low,Yes,2,26,Low,94
17358,xpressbees,electronics,Bike,Scheduled,south,rainy,3.76,4.65,27,19,yes,delayed,2,50.08,Medium,No,1,19,Medium,83
17359,xpressbees,pharmacy,Bike,Priority,north,clear,6.72,1.12,23,20,no,delivered,3,73.76,Low,No,4,20,Low,90
17360,xpressbees,fragile items,EV Scooter,Instant,north,cold,7.11,6.05,33,24,no,delivered,4,76.88,Low,Yes,1,24,High,81
17361,blue dart,clothing,Scooter,Priority,north,cold,3.03,7.02,27,21,yes,delayed,2,52.24,High,No,1,21,Medium,82
17362,blue dart,pharmacy,Scooter,Instant,east,foggy,1.94,5.45,18,14,no,delivered,4,35.52,Low,Yes,4,14,Medium,88
17363,dhl,documents,Scooter,Scheduled,east,cold,6.95,6.63,25,25,no,delivered,4,75.6,Medium,No,4,25,Low,96
17364,shadowfax,electronics,Bike,Instant,east,stormy,8.58,3.61,26,23,no,delivered,5,88.64,Low,No,4,23,Low,90
17365,shadowfax,groceries,Bike,Instant,south,cold,6.54,3.01,29,24,no,delivered,5,72.32,Medium,No,3,24,Medium,87
17366,xpressbees,cosmetics,Scooter,Priority,north,rainy,9.57,5.61,37,30,no,delivered,3,96.56,Medium,Yes,4,30,Medium,82
17367,ekart,cosmetics,EV Scooter,Scheduled,central,stormy,5.57,3.88,28,21,no,delivered,4,64.56,Low,Yes,2,21,Medium,84
17368,amazon logistics,electronics,Scooter,Instant,central,clear,5.18,1.94,38,28,no,delivered,4,69.44,High,Yes,3,28,High,72
17369,fedex,clothing,EV Scooter,Priority,east,hot,9.87,6.02,24,26,no,delivered,4,98.96,Low,No,4,26,Low,100
17370,ekart,furniture,Scooter,Priority,west,rainy,9.53,0.43,38,28,yes,delayed,2,96.24,Low,Yes,3,28,High,77
17371,xpressbees,documents,Bike,Instant,central,cold,6.37,1.41,36,27,no,delivered,4,78.96,High,No,2,27,High,75
17372,blue dart,documents,Scooter,Priority,west,stormy,7.53,5.3,38,29,no,delivered,4,80.24,Medium,Yes,5,29,High,77
17373,dhl,groceries,EV Scooter,Scheduled,east,hot,9.34,3.93,30,28,no,delivered,5,94.72,Low,Yes,1,28,Low,95
17374,amazon logistics,cosmetics,Scooter,Priority,west,hot,1.9,2.7,19,14,no,delivered,4,35.2,Low,Yes,4,14,Medium,86
17375,xpressbees,pharmacy,EV Scooter,Scheduled,central,cold,2.78,4.05,25,21,no,delivered,4,50.24,High,No,2,21,Medium,85
17376,ekart,fragile items,Scooter,Scheduled,central,foggy,3.46,1.24,27,18,no,delivered,5,47.68,Medium,No,2,18,High,80
17377,blue dart,electronics,EV Scooter,Scheduled,north,foggy,8.3,2.28,31,23,yes,delayed,2,86.4,Low,No,5,23,Medium,79
17378,delhivery,furniture,Bike,Instant,west,hot,1.3,7.67,9,10,no,delivered,4,30.4,Low,No,2,10,Low,100
17379,delhivery,furniture,Bike,Priority,central,foggy,6.21,6.75,24,26,yes,delayed,2,69.68,Medium,Yes,3,26,Low,100
17380,amazon logistics,cosmetics,Bike,Scheduled,north,clear,6.99,4.6,32,25,no,delivered,4,75.92,Medium,No,3,25,Medium,83
17381,amazon logistics,furniture,Scooter,Instant,central,stormy,3,1.69,29,24,no,delivered,5,52,High,Yes,5,24,Medium,80
17382,fedex,automobile parts,Scooter,Instant,south,cold,2.41,3.09,24,19,no,delivered,4,39.28,Medium,Yes,2,19,Medium,88
17383,shadowfax,fragile items,Scooter,Instant,central,stormy,3.72,5.74,21,18,no,delivered,4,49.76,Low,Yes,1,18,Low,93
17384,ekart,cosmetics,EV Scooter,Scheduled,east,stormy,2.77,4.09,20,13,yes,delayed,2,42.16,Low,No,2,13,Medium,84
17385,blue dart,groceries,EV Scooter,Scheduled,east,rainy,1.77,3.83,14,14,no,delivered,4,34.16,Low,Yes,4,14,Low,96
17386,delhivery,documents,Bike,Priority,north,rainy,9.67,6.96,33,25,no,delivered,5,97.36,Low,No,2,25,Medium,82
17387,xpressbees,furniture,EV Scooter,Instant,west,stormy,9.9,4.52,35,30,yes,failed,2,107.2,High,No,5,30,Medium,80
17388,delhivery,furniture,EV Scooter,Scheduled,central,stormy,9.5,1.2,23,25,yes,delayed,3,96,Low,No,1,25,Low,100
17389,delhivery,electronics,Bike,Scheduled,central,cold,9.75,0.8,37,30,no,delivered,5,98,Medium,No,2,30,Medium,84
17390,amazon logistics,documents,EV Scooter,Priority,south,foggy,2.27,2.13,21,20,yes,delayed,3,46.16,High,No,3,20,Low,90
17391,shadowfax,fragile items,Bike,Scheduled,west,hot,3.97,7.76,17,15,no,delivered,4,51.76,Low,No,3,15,Low,93
17392,fedex,furniture,Bike,Scheduled,west,hot,1.05,3.66,23,17,no,delivered,5,28.4,Medium,Yes,3,17,Medium,85
17393,blue dart,automobile parts,EV Scooter,Scheduled,central,hot,5.55,2.01,26,21,no,delivered,4,64.4,Low,Yes,2,21,Medium,88
17394,blue dart,documents,Bike,Scheduled,central,rainy,2.64,5.84,22,16,yes,delayed,2,41.12,Low,Yes,4,16,Medium,84
17395,fedex,automobile parts,Scooter,Instant,west,hot,2.98,1.79,16,17,no,delivered,3,43.84,Medium,No,1,17,Low,100
17396,dhl,fragile items,EV Scooter,Scheduled,south,stormy,2.42,7.13,26,23,yes,delayed,2,47.36,High,Yes,2,23,Low,87
17397,fedex,groceries,Bike,Priority,north,foggy,8.24,5.25,35,30,no,delivered,4,85.92,Medium,Yes,1,30,Medium,89
17398,blue dart,pharmacy,EV Scooter,Priority,east,hot,8.18,6.09,38,30,no,delivered,5,93.44,High,No,1,30,Medium,78
17399,ekart,automobile parts,Bike,Instant,west,hot,2.79,7.9,21,21,no,delivered,3,50.32,High,No,4,21,Low,91
17400,blue dart,pharmacy,Scooter,Priority,south,cold,1.25,0.5,23,18,no,delivered,5,38,High,No,1,18,Medium,84
17401,dhl,automobile parts,Scooter,Scheduled,west,hot,8.43,0.56,39,30,no,delivered,5,95.44,High,Yes,4,30,High,73
17402,ekart,electronics,EV Scooter,Instant,central,clear,8.56,1.02,30,27,no,delivered,5,88.48,Medium,No,1,27,Low,93
17403,ekart,clothing,Scooter,Scheduled,east,stormy,5.53,2.81,30,29,yes,delayed,2,72.24,High,Yes,1,29,Low,92
17404,fedex,electronics,EV Scooter,Priority,west,stormy,4.35,7.06,23,16,no,delivered,5,54.8,Low,No,2,16,Medium,84
17405,fedex,documents,EV Scooter,Scheduled,south,clear,4.05,2.53,25,23,no,delivered,4,60.4,High,No,5,23,Low,86
17406,blue dart,fragile items,Bike,Scheduled,central,foggy,7.33,0.23,36,28,no,delivered,5,78.64,Medium,Yes,4,28,Medium,80
17407,xpressbees,automobile parts,EV Scooter,Scheduled,central,clear,4.01,5.18,26,26,yes,delayed,3,60.08,High,Yes,1,26,Low,94
17408,dhl,furniture,EV Scooter,Priority,north,foggy,4.94,7.69,16,17,no,delivered,4,59.52,Low,No,1,17,Low,100
17409,dhl,groceries,Bike,Priority,south,foggy,7.41,2.17,34,25,no,delivered,4,79.28,Medium,No,3,25,High,79
17410,fedex,automobile parts,EV Scooter,Priority,west,foggy,9.2,2.97,36,30,no,delivered,4,101.6,High,Yes,4,30,Medium,79
17411,blue dart,pharmacy,Bike,Priority,west,hot,5.86,1.9,30,23,no,delivered,5,66.88,Medium,No,4,23,Medium,82
17412,dhl,furniture,Scooter,Scheduled,east,foggy,3.05,2.18,24,21,no,delivered,4,52.4,High,No,3,21,Low,86
17413,shadowfax,electronics,Scooter,Instant,east,foggy,3.64,3.66,26,18,no,delivered,5,49.12,Low,Yes,1,18,Medium,83
17414,blue dart,clothing,Scooter,Priority,east,stormy,4.81,3.07,33,25,yes,delayed,2,66.48,High,No,5,25,Medium,74
17415,shadowfax,cosmetics,Scooter,Priority,east,clear,6.07,7.13,32,22,no,delivered,5,68.56,Low,Yes,1,22,High,79
17416,delhivery,cosmetics,Bike,Priority,central,rainy,9,1.77,29,27,yes,delayed,3,92,Low,Yes,1,27,Low,95
17417,shadowfax,furniture,Scooter,Scheduled,north,stormy,8.08,5.43,30,30,yes,failed,1,84.64,Medium,Yes,1,30,Low,99
17418,delhivery,cosmetics,Scooter,Scheduled,central,cold,3.05,1.08,26,24,yes,delayed,2,52.4,High,Yes,1,24,Low,90
17419,blue dart,cosmetics,EV Scooter,Scheduled,north,stormy,7.83,2.41,28,29,no,delivered,4,82.64,Medium,Yes,5,29,Low,97
17420,dhl,electronics,Scooter,Scheduled,west,cold,9.06,7.59,27,28,yes,delayed,2,92.48,Medium,No,1,28,Low,100
17421,shadowfax,fragile items,EV Scooter,Instant,south,rainy,6.54,1.63,23,20,no,delivered,4,72.32,Low,No,3,20,Low,91
17422,xpressbees,cosmetics,Bike,Priority,north,clear,9.5,4.91,36,30,no,delivered,4,104,High,No,3,30,Medium,80
17423,fedex,clothing,Bike,Instant,north,hot,3.92,3.51,32,22,no,delivered,5,51.36,Medium,Yes,3,22,High,77
17424,blue dart,clothing,EV Scooter,Instant,south,clear,2.78,7.62,24,20,no,delivered,4,42.24,Medium,Yes,2,20,Medium,90
17425,dhl,automobile parts,Bike,Scheduled,north,cold,4.02,6.01,25,18,no,delivered,5,52.16,Low,Yes,2,18,Medium,84
17426,amazon logistics,documents,Bike,Scheduled,north,foggy,4.99,5.07,20,20,no,delivered,3,59.92,Low,Yes,4,20,Low,96
17427,delhivery,electronics,Bike,Scheduled,south,clear,8.64,7.99,23,24,no,delivered,5,89.12,Low,No,3,24,Low,99
17428,xpressbees,electronics,EV Scooter,Priority,south,hot,4.23,6.72,23,23,no,delivered,4,53.84,Medium,Yes,1,23,Low,99
17429,dhl,documents,Bike,Scheduled,east,cold,9.35,5.7,28,28,yes,delayed,2,94.8,Low,Yes,4,28,Low,96
17430,delhivery,pharmacy,Bike,Scheduled,west,stormy,6.15,3.26,26,27,yes,delayed,2,77.2,High,No,5,27,Low,92
17431,xpressbees,furniture,Bike,Instant,north,hot,5.28,6.2,35,26,no,delivered,5,70.24,High,No,4,26,High,73
17432,delhivery,cosmetics,Bike,Priority,south,rainy,9.64,4.55,30,30,yes,delayed,2,105.12,High,No,1,30,Low,94
17433,dhl,documents,Bike,Priority,south,cold,1.1,1.36,23,21,yes,delayed,2,36.8,High,Yes,2,21,Low,89
17434,blue dart,documents,Bike,Scheduled,south,stormy,2.48,4.18,25,16,no,delivered,3,39.84,Medium,No,2,16,High,80
17435,shadowfax,groceries,EV Scooter,Scheduled,east,hot,3.16,6.43,17,18,no,delivered,5,45.28,Medium,No,5,18,Low,97
17436,delhivery,fragile items,Scooter,Instant,south,clear,1.25,4.59,25,17,no,delivered,4,30,Medium,Yes,4,17,Medium,80
17437,delhivery,furniture,Scooter,Priority,south,foggy,3.76,4.41,28,19,yes,failed,1,50.08,Medium,No,4,19,High,78
17438,fedex,cosmetics,Scooter,Instant,north,clear,4.01,2.48,21,18,no,delivered,5,52.08,Low,Yes,3,18,Low,91
17439,ecom express,electronics,Bike,Instant,west,cold,5.59,3.91,25,22,no,delivered,4,64.72,Medium,No,1,22,Low,93
17440,delhivery,groceries,Scooter,Scheduled,south,rainy,9.13,6.89,39,30,no,delivered,5,101.04,High,No,1,30,High,76
17441,fedex,groceries,EV Scooter,Instant,central,stormy,5.94,7.69,30,23,yes,delayed,2,67.52,Medium,No,5,23,Medium,81
17442,amazon logistics,electronics,Bike,Scheduled,north,hot,9.29,0.77,34,30,yes,failed,2,102.32,High,Yes,1,30,Medium,86
17443,ekart,documents,EV Scooter,Instant,south,rainy,9.4,1.79,30,30,yes,failed,1,103.2,High,No,2,30,Low,93
17444,fedex,documents,EV Scooter,Instant,east,hot,9.21,7.38,37,28,no,delivered,5,93.68,Low,Yes,4,28,High,78
17445,amazon logistics,furniture,EV Scooter,Scheduled,central,stormy,3.41,0.75,29,25,no,delivered,4,55.28,High,Yes,2,25,Medium,85
17446,xpressbees,clothing,Scooter,Instant,north,clear,1.33,7.78,14,13,no,delivered,3,30.64,Low,Yes,4,13,Low,94
17447,ekart,documents,Scooter,Instant,south,rainy,3.75,2.88,24,19,no,delivered,4,50,Medium,No,5,19,Medium,85
17448,xpressbees,automobile parts,Scooter,Instant,south,rainy,7.72,0.87,30,25,no,delivered,4,81.76,Low,Yes,3,25,Medium,87
17449,xpressbees,clothing,EV Scooter,Priority,north,rainy,6.16,3.96,34,26,no,delivered,4,69.28,Medium,Yes,3,26,Medium,81
17450,fedex,fragile items,EV Scooter,Scheduled,east,rainy,3.57,5.3,26,22,no,delivered,5,56.56,High,No,2,22,Medium,85
17451,dhl,furniture,EV Scooter,Scheduled,west,stormy,9.43,0.46,23,25,yes,delayed,2,95.44,Low,No,2,25,Low,100
17452,ecom express,electronics,EV Scooter,Instant,south,stormy,5.97,7.73,36,27,yes,delayed,3,75.76,High,No,2,27,High,75
17453,amazon logistics,groceries,Bike,Priority,west,foggy,4.27,5.21,30,27,yes,delayed,2,62.16,High,Yes,2,27,Low,87
17454,ecom express,furniture,Scooter,Priority,south,clear,8.52,1.49,29,30,no,delivered,5,96.16,High,Yes,4,30,Low,93
17455,xpressbees,documents,Bike,Priority,east,hot,2.23,7.94,29,20,no,delivered,4,45.84,High,No,1,20,High,76
17456,dhl,documents,Scooter,Instant,central,hot,8.61,0.34,35,30,no,delivered,4,96.88,High,No,5,30,Medium,80
17457,delhivery,cosmetics,EV Scooter,Instant,north,hot,2.78,4.1,21,21,no,delivered,5,50.24,High,No,4,21,Low,91
17458,blue dart,electronics,Scooter,Instant,north,hot,4.81,6.64,19,21,no,delivered,5,58.48,Medium,No,2,21,Low,100
17459,ecom express,automobile parts,Scooter,Instant,north,stormy,9.82,6.35,35,30,no,delivered,4,98.56,Medium,No,2,30,Medium,88
17460,dhl,documents,Scooter,Priority,central,hot,1.8,6.55,15,15,no,delivered,5,34.4,Medium,No,5,15,Low,95
17461,delhivery,groceries,Bike,Scheduled,east,foggy,4,0.97,24,23,no,delivered,5,60,High,No,3,23,Low,90
17462,ekart,clothing,Bike,Scheduled,central,rainy,7.32,1.36,30,29,yes,delayed,2,86.56,High,No,1,29,Low,92
17463,delhivery,fragile items,EV Scooter,Priority,south,stormy,9.88,6.18,31,29,no,delivered,4,99.04,Low,Yes,5,29,Low,91
17464,fedex,documents,EV Scooter,Instant,central,stormy,3.02,7.3,26,20,no,delivered,4,44.16,Medium,Yes,4,20,Medium,84
17465,shadowfax,fragile items,Scooter,Priority,south,clear,4.16,1.18,19,19,no,delivered,4,53.28,Medium,No,4,19,Low,96
17466,dhl,documents,Bike,Priority,central,rainy,9.36,6.14,36,30,no,delivered,5,94.88,Medium,Yes,4,30,Medium,84
17467,xpressbees,electronics,Scooter,Priority,east,clear,3.22,5.94,17,18,no,delivered,3,45.76,Medium,No,5,18,Low,97
17468,fedex,groceries,Bike,Instant,central,foggy,9.98,1.28,29,30,no,delivered,5,99.84,Medium,No,3,30,Low,99
17469,ecom express,furniture,Bike,Scheduled,west,hot,9.56,0.52,28,25,no,delivered,5,96.48,Low,No,3,25,Low,91
17470,xpressbees,furniture,Bike,Instant,south,clear,6.68,3.44,40,30,no,delivered,4,81.44,High,Yes,1,30,High,74
17471,delhivery,automobile parts,Bike,Scheduled,west,stormy,6.04,7.14,30,27,no,delivered,3,76.32,High,No,5,27,Low,84
17472,ekart,furniture,EV Scooter,Scheduled,north,rainy,2.85,4.54,16,16,yes,delayed,3,42.8,Low,Yes,2,16,Low,98
17473,xpressbees,fragile items,Bike,Instant,east,stormy,9.02,6.83,38,28,no,delivered,4,92.16,Medium,No,5,28,High,75
17474,fedex,groceries,Scooter,Scheduled,west,clear,9.44,1.59,28,28,no,delivered,4,95.52,Low,Yes,5,28,Low,95
17475,xpressbees,clothing,Bike,Priority,north,rainy,8.26,7.4,25,23,yes,delayed,2,86.08,Low,No,2,23,Low,94
17476,dhl,furniture,Scooter,Instant,east,stormy,3.36,6.52,33,25,no,delivered,4,54.88,High,Yes,2,25,Medium,77
17477,delhivery,pharmacy,Bike,Scheduled,south,cold,3.51,5.68,17,17,no,delivered,4,48.08,Low,Yes,3,17,Low,97
17478,amazon logistics,groceries,Scooter,Scheduled,west,hot,3.43,5.63,29,25,no,delivered,5,55.44,High,Yes,3,25,Medium,84
17479,amazon logistics,cosmetics,Scooter,Scheduled,east,cold,7.32,3.05,29,28,yes,delayed,3,78.56,Medium,Yes,4,28,Low,94
17480,shadowfax,automobile parts,EV Scooter,Priority,north,cold,1.03,5.35,14,10,no,delivered,5,28.24,Low,No,2,10,Medium,90
17481,dhl,electronics,Bike,Instant,central,stormy,5.88,3.47,37,27,no,delivered,5,75.04,High,No,1,27,High,74
17482,delhivery,electronics,Scooter,Scheduled,south,hot,2.59,6.72,21,21,no,delivered,4,48.72,High,No,5,21,Low,90
17483,xpressbees,documents,Bike,Scheduled,east,foggy,7.82,5.12,24,22,yes,delayed,2,82.56,Low,No,5,22,Low,91
17484,shadowfax,pharmacy,EV Scooter,Priority,west,cold,2.65,5.2,22,24,no,delivered,4,49.2,High,Yes,4,24,Low,95
17485,xpressbees,electronics,Scooter,Priority,central,rainy,9.63,3.49,30,30,no,delivered,5,105.04,High,Yes,3,30,Low,92
17486,blue dart,clothing,Scooter,Instant,west,foggy,6.97,1.88,28,25,no,delivered,4,75.76,Medium,No,3,25,Low,91
17487,xpressbees,groceries,EV Scooter,Priority,west,cold,0.67,2.61,21,16,no,delivered,5,25.36,Medium,Yes,4,16,Medium,86
17488,xpressbees,groceries,Scooter,Priority,south,hot,5.57,7.62,29,22,no,delivered,5,64.56,Medium,No,1,22,Medium,85
17489,amazon logistics,fragile items,Bike,Scheduled,south,clear,7.02,6.84,25,24,yes,delayed,3,76.16,Low,Yes,3,24,Low,95
17490,shadowfax,furniture,Scooter,Priority,north,rainy,1.66,7.98,20,22,no,delivered,4,41.28,High,Yes,1,22,Low,98
17491,xpressbees,fragile items,Bike,Priority,central,hot,9.43,0.25,31,25,no,delivered,5,95.44,Low,No,2,25,Medium,86
17492,dhl,cosmetics,Scooter,Scheduled,central,stormy,8.31,5.99,33,30,yes,delayed,2,94.48,High,No,5,30,Low,84
17493,xpressbees,groceries,Bike,Scheduled,south,hot,9.24,7.75,30,30,no,delivered,4,101.92,High,No,3,30,Low,92
17494,xpressbees,automobile parts,EV Scooter,Instant,central,foggy,1.85,6.5,25,19,no,delivered,4,42.8,High,No,4,19,Medium,79
17495,amazon logistics,fragile items,Bike,Instant,west,hot,1.64,3.03,17,19,yes,failed,1,41.12,High,No,4,19,Low,95
17496,amazon logistics,furniture,Bike,Instant,north,hot,4,3.47,20,22,no,delivered,5,52,Medium,Yes,1,22,Low,100
17497,delhivery,fragile items,EV Scooter,Scheduled,south,stormy,5.72,3.47,22,18,no,delivered,4,65.76,Low,No,3,18,Medium,89
17498,amazon logistics,documents,Bike,Priority,west,stormy,1.38,2.84,23,13,no,delivered,4,31.04,Low,Yes,2,13,High,78
17499,amazon logistics,clothing,Bike,Priority,central,clear,9.36,1.75,30,25,no,delivered,5,94.88,Low,No,2,25,Medium,88
17500,fedex,fragile items,EV Scooter,Instant,north,hot,3.17,1.26,25,18,no,delivered,5,45.36,Medium,No,1,18,Medium,85
17501,fedex,fragile items,Bike,Scheduled,central,stormy,1.99,0.87,21,19,no,delivered,4,35.92,Medium,Yes,5,19,Low,91
17502,xpressbees,clothing,Scooter,Scheduled,east,rainy,3.95,0.97,18,15,no,delivered,4,51.6,Low,No,2,15,Low,92
17503,fedex,cosmetics,EV Scooter,Priority,central,clear,9.71,5.59,33,28,yes,delayed,2,97.68,Low,Yes,5,28,Medium,85
17504,dhl,furniture,Bike,Scheduled,east,cold,3.15,5.5,23,14,no,delivered,4,45.2,Low,No,2,14,High,80
17505,amazon logistics,pharmacy,Bike,Priority,south,foggy,9.01,7.74,22,24,no,delivered,5,92.08,Low,No,5,24,Low,99
17506,amazon logistics,fragile items,Scooter,Scheduled,east,rainy,4.61,6.69,36,27,yes,delayed,3,64.88,High,Yes,3,27,High,74
17507,blue dart,clothing,Scooter,Instant,east,cold,9.11,2.15,38,30,no,delivered,3,100.88,High,Yes,3,30,Medium,76
17508,amazon logistics,groceries,Scooter,Priority,south,clear,8.08,4.28,35,30,no,delivered,3,92.64,High,No,3,30,Medium,82
17509,ekart,documents,Scooter,Instant,south,cold,2.97,5.34,27,24,no,delivered,5,51.76,High,Yes,2,24,Low,87
17510,blue dart,pharmacy,Scooter,Instant,east,foggy,8.52,0.57,24,23,no,delivered,4,88.16,Low,No,1,23,Low,97
17511,amazon logistics,clothing,Bike,Scheduled,south,hot,6.68,7.97,37,28,no,delivered,5,81.44,High,No,3,28,High,74
17512,ekart,clothing,EV Scooter,Instant,west,clear,6.95,6.98,30,28,no,delivered,5,75.6,Medium,Yes,4,28,Low,92
17513,blue dart,cosmetics,Bike,Instant,south,hot,0.96,4.88,22,18,no,delivered,4,35.68,High,No,4,18,Medium,83
17514,ekart,electronics,Scooter,Scheduled,south,stormy,5.22,0.59,31,21,yes,delayed,2,61.76,Medium,No,3,21,High,77
17515,fedex,groceries,EV Scooter,Scheduled,west,cold,6.61,0.62,33,30,no,delivered,5,80.88,High,Yes,5,30,Low,84
17516,blue dart,automobile parts,Scooter,Instant,east,rainy,2.05,3.82,20,20,yes,delayed,2,44.4,High,No,1,20,Low,94
17517,blue dart,automobile parts,Scooter,Scheduled,central,clear,6.66,2.03,31,27,no,delivered,5,73.28,Medium,Yes,5,27,Medium,87
17518,dhl,clothing,EV Scooter,Instant,south,hot,8.25,4.71,26,27,no,delivered,5,86,Medium,No,1,27,Low,100
17519,blue dart,automobile parts,Bike,Instant,west,hot,0.74,7.5,26,16,no,delivered,5,25.92,Medium,Yes,4,16,High,76
17520,blue dart,groceries,Scooter,Priority,central,cold,5.53,5.03,30,26,no,delivered,5,72.24,High,No,5,26,Medium,82
17521,ecom express,clothing,EV Scooter,Instant,north,hot,8.07,7.44,21,23,no,delivered,3,84.56,Low,No,3,23,Low,100
17522,shadowfax,furniture,Scooter,Scheduled,west,stormy,8.82,1.59,38,30,yes,failed,1,90.56,Medium,Yes,1,30,Medium,83
17523,delhivery,furniture,Bike,Priority,central,hot,8.29,4.31,28,30,no,delivered,5,86.32,Medium,Yes,2,30,Low,100
17524,delhivery,groceries,Scooter,Scheduled,central,stormy,2.61,1.14,16,17,no,delivered,5,40.88,Medium,No,1,17,Low,100
17525,amazon logistics,groceries,EV Scooter,Scheduled,south,clear,4.72,7.66,29,24,no,delivered,4,65.76,High,No,2,24,Medium,83
17526,ekart,electronics,Bike,Priority,east,foggy,4.8,0.25,22,20,no,delivered,5,58.4,Low,Yes,5,20,Low,91
17527,blue dart,documents,Bike,Instant,south,rainy,5.98,1.12,30,30,yes,delayed,2,75.84,High,Yes,3,30,Low,92
17528,shadowfax,clothing,Bike,Priority,south,clear,4.3,7.91,27,20,yes,delayed,2,54.4,Medium,No,3,20,Medium,83
17529,amazon logistics,automobile parts,Bike,Scheduled,central,clear,3.58,7.45,16,18,no,delivered,5,48.64,Medium,No,3,18,Low,100
17530,dhl,furniture,Bike,Instant,north,foggy,2.29,1.73,30,23,yes,delayed,3,46.32,High,Yes,3,23,Medium,78
17531,xpressbees,furniture,Bike,Priority,east,stormy,4.95,5.55,26,21,no,delivered,4,59.6,Medium,No,1,21,Medium,89
